ID;CODE;DRUG-GENERIC1;CONNECTOR1;CATEGORY;CONNECTOR2;CONNECTOR3;OPTIONAL CONNECTOR1;with…..;OPTIONAL CONNECTOR2;CONNECTOR4;FORMULA;CONNECTOR5;DRUG-GENERIC2;CONNECTOR6;COUNTRY;CONNECTOR7;NAMES-TRADE;NAMES-OLD;CONNECTOR8;TEXT for HOW IT MIGHT WORK;REFERENCE1;REFERENCE;COMBINATION_new;DEPOT1_new;DEPOT2_new;COMBINATION;DEPOT1;DEPOT2;Drug-generic (with additions);;;
59;A.III.9 ;Rimcazole;is in the ;tricyclic; category of antipsychotic.;It has a;;;;full chemical formula of ;(cis)-9-[3-(3,5-dimethyl-1-piperazinyl) propyl]carbazole(dihydrochloride);. ;Rimcazole; has been marketed or used in ;United States of America; under the trade or premarketing names of ;BW-234 U;NM: BW-234 U Glaxo Wellcome, USA;. ;Affinity for sigma receptors reported. Potential antipsychotic agent. Studied in the treatment of schizophrenia. Tentative dosage 300 to 400 mg/day. Acts as a typical neuroleptic. Mode of action unclear: no blocking effect on dopamine receptors: no influence on conditioned avoidance reactions. Negligible cataleptogenic and anticholinergic effects. Potential anxiolytic or antidepressant.;"Maj J, Rogoz Z, Skuza G~Influence of 1,3-di-o-tolylguanidine and rimcazole, selective sigma ligands, on apomorphine and neuroleptic effects~Polish journal of pharmacology~1993~45(3)~327-30#Maj J, Rogó? Z, Skuza G~Pharmacological effects of rimcazole and 1, 3-di-< i> o</i>-tolylguanidine, sigma receptor ligands, as potential antipsychotic agents~European Neuropsychopharmacology~1994~4(3)~386-7#
Wyrick SD, Booth RG~Progress in sigma receptor research~Drugs of the Future~1995~20(10)~1033
";Maj J, Rogòz Z, Skuza G: Influence of 1,3-di-o-tolylguanidine and rimcazole, selective sigma ligands, on apomorphine and neuroleptic effects. Pol J Pharmacol 45/3: 327-330, 1993 - Maj J, Rogòz Z, Skuza G: Pharmacological effects of rimcazole and 1,3-di-o-tolylguanidine, sigma receptor ligands, as potential antipsychotic agents. Eur Neuropsychopharmacol 4/3: 387 (abst P3-39), 1994 - Wyrick SD, Booth RG: Progress in sigma receptor research. Drugs Fut 20/10: 1033-1044, 1995.;;;;;;;rimcazole;;;
60;A.III.9 ;Pinoxepin;is in the ;tricyclic; category of antipsychotic.;It has a;;;;full chemical formula of ;(Z)-4-[3-(2-chlorodibenz[b,e]oxepin-11(6H)-ylidene)propyl]- piperazineethanol (dihydrochloride);. ;Pinoxepin; has been marketed or used in ;United States of America; under the trade or premarketing names of ;P 5227;NM: P 5227 Pfizer, USA;. ;Neuroleptic/ active (Z)-isomer. Studied in the treatment of schizophrenia. Dosage 50 - 400 mg up to 900 mg daily.;Claghorn JL, Schoolar JC, Kinross-Wright J~Pinoxepin vs. chlorpromazine: a double-blind comparison~Current therapeutic research, clinical and experimental~1967~9(8)~434-6#Holden JM, Itil TM, Keskiner A~Comparison of perphenazine and P-5227 in chronic schizophrenics: clinical and EEG effects~The Journal of clinical pharmacology and the journal of new drugs~1969~9(3)~163-75;Claghorn JL, Schoolar JC, Kinross Wright J: Pinoxepin vs chlorpromazine: a double-blind comparison. Curr Ther Res 9: 434-436, 1967 - Holden JMC, Itil TM, Keskiner A, et al: A comparison of perphenazine and P-5227 in chronic schizophrenics. J Clin Pharmacology 9: 163-175, 1969.;;;;;;;pinoxepin;;;
61;A.III.9 ;Perlapine;is in the ;tricyclic; category of antipsychotic.;It has a;;;;full chemical formula of ;6-(4-methyl-1-piperazinyl)-11H-dibenz[b,e]azepine;. ;Perlapine; has been marketed or used in ;United States of America; under the trade or premarketing names of ;AW 14'2333;NM: AW 14'2333 Dorsey, division of Sandoz-Warner, USA;. ;D /D antagonist. Atypical neuroleptic, pharmacological profile 1 2 ranking between antipsychotic agents and benzodiazepine-type anxiolytics. No neuroleptic-like EEG. In human investigations mainly sedative and hypnotic effects. Minor anticholinergic properties.;"Allen SR, Oswald I~The effects of perlapine on sleep~Psychopharmacologia~1973~32(1)~1-9#Schmutz J~Neuroleptic piperazinyl-dibenzo-azepines. Chemistry and structure-activity relationships~Arzneimittel-Forschung~1975~25(5)~712-20#
Wilk S, Stanley M~Perlapine and dopamine metabolism: prediction of antipsychotic efficacy~European journal of pharmacology~1977~41(1)~65-72
";Allen SR, Oswald I: The effects of perlapine on sleep. Psychopharmacologia 32:1-9,1973 - Schmutz J: Neuroleptic piperazinyl-dibenzo-azepines. Chemistry and structure-activity relationships. Arzneim Forsch 25:712-720,1975 - Wilk S, Stanley M: Perlapine and dopamine metabolism: prediction of antipsychotic efficacy. Eur J Pharmacology 41:65-72,1977.;;;;;;;perlapine;;;
62;A.III.9 ;Fluperlapine;is in the ;tricyclic; category of antipsychotic.;It has a;;;;full chemical formula of ;3-fluoro-6-(4-methyl-1-piperazinyl)morphanthridine;. ;Fluperlapine; has been marketed or used in ;Switzerland; under the trade or premarketing names of ;NB 106-689;NM: NB 106-689 Sandoz, CH;. ;Atypical neuroleptic. D /D /5-HT antagonist with high affinity for 1 2 2 5-HT receptor. Significant antipsychotic properties/ also 7 improvement of depressive symptoms reported. Anticholinergic and sedative effects. Clinical investigations in the treatment of schizophrenic psychoses. Dosage 300 up to 800 mg daily.;Fischer V, Wiebel FJ~Metabolism of fluperlapine by cytochrome P450-dependent and flavin-dependent monooxygenases in continuous cultures of rat and human cells~Biochemical pharmacology~1990~39(8)~1327-33#Roth BL, Craigo SC, Choudhary MS, Uluer A, Monsma FJ, Jr., Shen Y, et al.~Binding of typical and atypical antipsychotic agents to 5-hydroxytryptamine-6 and 5-hydroxytryptamine-7 receptors~The Journal of pharmacology and experimental therapeutics~1994~268(3)~1403-10;Fischer V, Wiebel FJ: Metabolism of fluperlapine by cytochrome P 450-dependent and flavine-dependent monooxygenases in continuous cultures of rat and human cells. Biochem Pharmacol 39: 1327-1333, 1990 - Roth BL, Craigo SC, Choudhary MS & al: Binding of typical and atypical antipsychotic agents to 5-hydroxytryptamine-6 and 5-hydroxytryptamine-7 receptors. J Pharmacol Exp Ther 268/3: 1403-1410, 1994.;;;;;;;fluperlapine;;;
63;A.III.9 ;Flumezapine;is in the ;tricyclic; category of antipsychotic.;It has a;;;;full chemical formula of ;7-fluoro-2-methyl-4-(4-methyl-1-piperazinyl)-10H-thieno[2,3- b][1,5] benzodiazepine;. ;Flumezapine; has been marketed or used in ;United States of America; under the trade or premarketing names of ;LY 120.362;NM: LY 120.362 Lilly, USA;. ;Structurally related to tranquilizers with diazepam moiety like bentazepam. Central dopamine and serotonin receptor antagonist. Potent neuroleptic agent with relatively few extrapyramidal effects. Temperature lowering properties reported.;"Fuller RW, Snoddy HD~Flumezapine and zotepine: 5-hydroxytryptamine antagonism not involved in the lack of synergism of these antipsychotic drugs with amfonelic acid in rats~The Journal of pharmacy and pharmacology~1985~37(10)~755-6#Sullivan HR, Franklin RB~In vitro thiomethylation. Studies with flumezapine~Drug metabolism and disposition: the biological fate of chemicals~1985~13(3)~276-8#
Fuller RW, Mason NR~Flumezapine, an antagonist of central dopamine and serotonin receptors~Research communications in chemical pathology and pharmacology~1986~54(1)~23-34
";Fuller RW, Snoddy HD: Flumezapine and zotepine: 5- hydroxytryptamine antagonists not involved in the lack of synergism of these antipsychotic drugs with amfonelic acid in rats. J Pharm Pharmacol 37: 755-756, 1985 - Sullivan HR, Franklin RB: In vitro thiomethylation. Studies with flumezapine. Drug Metab Dispos 13: 276-278, 1985 - Fuller RW, Mason NR: Flumezapine, an antagonist of central dopamine and serotonin receptors. Res Commun Chem Path Pharmacol 54: 23-34, 1986. S N N N H2C C H2 O C H2 CH2 OH;;;;;;;flumezapine;;;
64;A.III.9 ;Metiapine;is in the ;tricyclic; category of antipsychotic.;It has a;;;;full chemical formula of ;2-methyl-11-(4-methyl-1-piperazinyl)dibenzo [b,f][1,4]thiazepine;. ;Metiapine; has been marketed or used in ;; under the trade or premarketing names of ;;;. ;sed in the treatment of schizophrenic disorders. Daily dosage 75 to 300mg. Minor extrapyramidal symptoms. Somnolence and weight gain reported. Efficacy in achieving clininal improvement comparable with chlorpromazine.;Steinbook RM, Goldstein BJ, Brauzer B, Jacobson AF, Moreno SS~Metiapine: a double-blind comparison with chlorpromazine in acute schizophrenic patients~Journal of clinical pharmacology~1975~15(10)~700-4#Kramer M, Roth T, Goldstein S, Ryan MS, Blackwell B~A double-blind evaluation of metiapine in hospitalized acute schizophrenics~Current therapeutic research, clinical and experimental~1975~18(6)~839-48;Steinbook RM, Goldstein BJ, Brauzer B, et al: Metiapine, a double-blind comparison with chlorpromazine in acute schizophrenic patients. J Clin Pharmacol 15: 700-704, 1975 - Kramer M, Roth T, Goldstein S: A double-blind evaluation of metiapine in hospitalized acute schizophrenics. Curr Ther Res 18: 839-848, 1975.;;;;;;;metiapine (methiapine);;;
65;A.III.9 ;Clotiapine;is in the ;tricyclic; category of antipsychotic.;It has a;;;;full chemical formula of ;2-chloro-11-(4-methyl-1-piperazinyl)dibenzo [b,f][1,4]thiazepine;. ;Clotiapine; has been marketed or used in ;Belgium, Switzerland, Italy, Spain, United States of America; under the trade or premarketing names of ;Etumine, Entumine, Entumin, Etumina, Etomine, HF 2159, LW 2159;NM: Etumine Wander Sandoz, B: tabs. 40mg - amps. 40mg/4ml NM: Entumine Wander, CH: tabs. 40mg - amps. 40mg/4ml NM: Entumin Sandoz, ITA: tabs. 40mg - amps.40mg/ml - drops 100mg/ml NM: Etumina Sandoz Pharma, ESP: tabs. 40mg (deleted) NM: Etomine Wander Sandoz, RSA: tabs. 40mg - amps. 40mg/4ml NM: HF 2159 Wander, CH NM: LW 2159 Dorsey-Wander, USA;. ;For the treatment of psychotic disorders, anxiety, drug dependence and alcoholism. Dosage 80 to 200 mg/day. Anticholinergic properties/ low incidence of EPSE. High affinity for 5-HT and 5- 6 HT receptors. 7;Roth BL, Craigo SC, Choudhary MS, Uluer A, Monsma FJ, Jr., Shen Y, et al.~Binding of typical and atypical antipsychotic agents to 5-hydroxytryptamine-6 and 5-hydroxytryptamine-7 receptors~The Journal of pharmacology and experimental therapeutics~1994~268(3)~1403-10#Toren P, Samuel E, Weizman R, Golomb A, Eldar S, Laor N~Case study: emergence of transient compulsive symptoms during treatment with clothiapine~Journal of the American Academy of Child and Adolescent Psychiatry~1995~34(11)~1469-72;Roth BL, Craigo SC, Choudhary MS & al: Binding of typical and atypical antipsychotic agents to 5- hydroxytryptamine-6 and 5-hydroxytryptamine-7 receptors. J Pharmacol Exp Ther 268/3: 1403-1410, 1994 - Toren P, Samuel E, Weizman R & al: Case study: Emergence of transient compulsive symptoms during treatment with clothiapine. J Am Acad Child Adolesc Psychiatry 34/11: 1469-1472, 1995.;;;;;;;clotiapine (clothiapine);;;
66;A.III.9 ;Quetiapine;is in the ;tricyclic; category of antipsychotic.;It has a;;;;full chemical formula of ;2-[2-(4-dibenzo[b,f][1,4]thiazepin-11-yl-1-piperazinyl)ethoxy]- ethanol-(E)-2-butanedioate (2:1) salt;. ;Quetiapine; has been marketed or used in ;; under the trade or premarketing names of ;;;. ;(Seroquel , Zeneca) R Moderate 5-HT /weak D and antagonist. Antipsychotic studied 2 2 2 in the treatment of acute exacerbation of schizophrenia and in prevention of psychotic relapses. No acute dystonic reactions nor effect on prolactine. Compared to clozapine. No report on agranulocytosis. Phase III clinical trials running (1995). Few EPSE.;"Fabre LF, Jr., Arvanitis L, Pultz J, Jones VM, Malick JB, Slotnick VB~ICI 204,636, a novel, atypical antipsychotic: early indication of safety and efficacy in patients with chronic and subchronic schizophrenia~Clinical therapeutics~1995~17(3)~366-78#Fulton B, Goa KL~ICI 204,636. An initial appraisal of its pharmacological properties and clinical potential in the treatment of schizophrenia~CNS Drugs~1995~4(1)~66-78#
Wong J, Ewing B, Fabre L, Thyrum P, Yeh C~Multiple-dose pharmacokinetics of “Seroquel”(ICI 204,636) in schizophrenic men and women~European Psychiatry~1996~11(429s-30s)~#
Borison RL, Arvanitis LA, Miller BG~ICI 204,636, an atypical antipsychotic: efficacy and safety in a multicenter, placebo-controlled trial in patients with schizophrenia. U.S. SEROQUEL Study Group~Journal of clinical psychopharmacology~1996~16(2)~158-69
";Fabre LF, Arvanitis L, Pultz J & al: ICI 204,636, novel, atypical antipsychotic: Early indication of safety and efficacy in patients with chronic and subchronic schizophrenia. Clin Ther 17/3: 366-378, 1995 - Fulton B, Goa KL: ICI 204,636. An initial appraisal of its pharmacological properties and clinical potential in the treatment of schizophrenia. CNS Drugs 4/1: 66-78, 1995 - Wong JYW, Ewing BJ, Fabre LF & al: Multipledose pharmacokinetics of 'Seroquel' (ICI 204,636) in schozphrenic men and women. Eur Psychiatry 11 (suppl 4): 429s-430s, 1996 - Borison RL, Arvanitis LA, Miller BG: ICI 204,636, an atypical antipsychotic: Efficacy and safety in a multicenter, placebo-controlled trial in patients with schizophrenia. J Clin Psychopharmacol 16/2: 158-169, 1996.;;;;;;;quetiapine (fumarate, ICI 204.636);;;
67;A.III.9 ;Traboxopine;is in the ;tricyclic; category of antipsychotic.;It has a;;;;full chemical formula of ;(±)-2-chloro-12-[3-(dimethylamino)-2-methylpropyl]-12Hdibenzo[ d,g][1,3,6] dioxazocine;. ;Traboxopine; has been marketed or used in ;Hungary; under the trade or premarketing names of ;EGYT 2509;NM: EGYT 2509 HUN;. ;Potent D receptor blocker. Neuroleptic properties/ potential 2 antipsychotic agent. No cataleptogenic activity/ minor prolactin stimulating effects. Investigated for inhibiting affinity to striatal H-spiperone receptors. Preliminary clinical trials. 3;Birkas Faigl E, Engler J, Zolyomi G, al e~Synthesis of C-labelled 14 dibenzo [d,g][l,3,6]dioxazocine derivatives (Egyt-2447 and Egyt-2509)~J Label Compd Radiopharm~1985~22(1061-6)~#Doda M~Interactions of apomorphine and a novel neuroleptic dibenzodioxazocine derivative, as evidenced by changes of somato-autonomic reflexes and spontaneous sympathetic activity in cats~The Journal of pharmacy and pharmacology~1989~41(8)~549-54#WHO Drug Information~~~1987~1(3)~191;Birkas Faigl E, Engler J, Zolyomi G, et al: Synthesis of C-labelled 14 dibenzo [d,g][l,3,6]dioxazocine derivatives (Egyt-2447 and Egyt-2509). J Label Compd Radiopharm 22: 1061-1066, 1985 - WHO Drug Information vol 1(3): 191, 1987 - Dóda M: Interactions of apomorphine and a novel neuroleptic dibenzodioxazocine derivative, as evidenced by changes of somato-autonomic reflexes and spontaneous sympathetic activity in cats. J Pharm Pharmacol 41: 549-554, 1989.;;;;;;;traboxopine;;;
68;A.III.9 ;Clorotepine;is in the ;tricyclic; category of antipsychotic.;It has a;;;;full chemical formula of ;4-(8-chloro-10,11-dihydro-dibenzo[b,f]thiepin-10-yl)-1- methylpiperazine (maleate or methanesulfonate);. ;Clorotepine; has been marketed or used in ;Czech Republic; under the trade or premarketing names of ;Clotepin;NM: Clotepin Spofa, CZ;. ;D /D antagonist with high affinity for 5-HT receptor. 1 2 7 Psychosedative agent with neuroleptic properties. Mainly pharmacological studies. Closely related to oxyprothepin. Various structurally related analogues synthesized in which sulfur is replaced by oxygen or selenium.;Bogeso KP, Liljefors T, Arnt J, Hyttel J, Pedersen H~Octoclothepin enantiomers. A reinvestigation of their biochemical and pharmacological activity in relation to a new receptor-interaction model for dopamine D-2 receptor antagonists~Journal of medicinal chemistry~1991~34(7)~2023-30#Roth BL, Craigo SC, Choudhary MS, Uluer A, Monsma FJ, Jr., Shen Y, et al.~Binding of typical and atypical antipsychotic agents to 5-hydroxytryptamine-6 and 5-hydroxytryptamine-7 receptors~The Journal of pharmacology and experimental therapeutics~1994~268(3)~1403-10;Bøgesø KP, Liljefors T, Arnt J, & al: Octoclothepin enantiomers. A reinvestigation of their biochemical and pharmacological activity in relation to a new receptor-interaction model for dopamine D receptor 2 antagonists. J Med Chem 34: 2023-2030, 1991 - Roth BL, Craigo SC, Choudhary MS & al: Binding of typical and atypical antipsychotic agents to 5-hydroxytryptamine-6 and 5-hydroxytryptamine-7 receptors. J Pharmacol Exp Ther 268/3: 1403-1410, 1994. S N N H2C C H2 CH2 OH H S CH3;;;;;;;clorotepine (octoclothepin);;;
69;A.III.9 ;Oxyprothepin;is in the ;tricyclic; category of antipsychotic.;It has a;;;;full chemical formula of ;4-(8-methylthio-10,11-dihydro-dibenzo[b,f] thiepin-10-yl)-1- piperazinepropanol;. ;Oxyprothepin; has been marketed or used in ;; under the trade or premarketing names of ;;;. ;Minor neurological side effects. Studied in the treatment of schizophrenia. Oxyprothepin decanoate has been evaluated in double-blind studies vs fluphenazine decanoate: no significant therapeutic differences reported.;Kabes J, Balon R, Papezova H~MAINTENANCE THERAPY WITH FLUPHENAZINE DECANOATE AND OXYPROTHEPIN DECANOATE IN SCHIZOPHRENIC-PATIENTS-A DOUBLE-BLIND CROSSOVER COMPARATIVE-STUDY~Activitas Nervosa Superior~1980~22(3)~160-2#Balon R, Kabesh I, Papezhova G~[Comparison between the effectiveness of fluphenazine decanoate and oxyprothepin decanoate in schizophrenia (double-blind crossover study)]~Zhurnal nevropatologii i psikhiatrii imeni SS Korsakova (Moscow, Russia : 1952)~1982~82(1)~116-8;Kabeš J, Balon R, Papežová G: Maintenance therapy with fluphenazine decanoate and oxyprothepin decanoate in schizophrenic patients. Double-blind cross-over comparative study. Activ Nerv Sup (Praha) 22: 160-162, 1980 - Balon R, Kabeš J, Papežová G: Comparison of efficacy of fluphenazine decanoate and hydroxyprothepine decanoate in schizophrenia. Zh Nevropatol Psikhiatr 82: 116-118, 1982 (Eng. translation).;;;;;;;oxyprothepin;;;
70;A.III.9 ;Isofloxythepin;is in the ;tricyclic; category of antipsychotic.;It has a;;;;full chemical formula of ;4-(3-fluoro-8-isopropyl-10,11-dihydro-dibenzo[b,f]thiepin-10-yl)- 1-piperazineethanol;. ;Isofloxythepin; has been marketed or used in ;; under the trade or premarketing names of ;;;. ;(Japan, licensed to Spofa, CZ) Inhibitor of [ H]-spiperone binding to dopamine D receptors. 3 2 Increases serum prolactin. The (-)-enantiomer has been reported to exhibit a significantly stronger neuroleptic activity than the (+)- enantiomer.;Ohno M, Yamamoto T, Ueki S~Effect of isofloxythepin, a novel neuroleptic, on hippocampal stimulation-induced wet-dog shaking in the rat~Japanese journal of pharmacology~1989~49(1)~21-6#Saeki K, Oishi R, Nishibori M, Itoh Y~Effects of isofloxythepin on central and peripheral histamine systems~Japanese journal of pharmacology~1989~50(1)~55-62;Ohno M, Yamamoto T, Ueki S: Effect of isofloxythepin, a novel neuroleptic, on hippocampal stimulationinduced wet-dog shaking in the rat. Jpn J Pharmacol 49: 21-26, 1989 - Saeki K, Oishi R, Nishibori M, et al: Effects of isofloxythepin on central and peripheral histamine systems. Jpn J Pharmacol 50: 55-62, 1989.;;;;;;;isofloxythepin (VUF B 10.662);;;
71;A.III.9 ;Clozapine;is in the ;tricyclic; category of antipsychotic.;It has a;;;;full chemical formula of ;8-chloro-11-(4-methyl-1-piperazinyl)-5Hdibenzo[ b,e][1,4]diazepine;. ;Clozapine; has been marketed or used in ;France, Portugal, Sweden, Republic of South Africa, Netherlands, Denmark, Austria, NorwaySpain, Iceland, Switzerland, Germany, United Kingdom; under the trade or premarketing names of ;Leponex, Alemoxan, Clozaril;NM: Leponex Sandoz, F, PORT, SWE - Sandoz Wander, RSA, NL, ITA: tabs. 25mg and 100mg (in NL also amps.50mg/2ml) NM: Leponex Sandoz, DK, A, FIN, NOR, ESP, ICL, NL, CH - Wander Pharma, BRD: tabs. 25mg, 50mg (in BRD) and 100mg - amps. 50mg/2ml (not in ESP, ICL, DK, NOR) NM: Alemoxan Arzneimittel Werke, BRD (deleted) NM: Clozaril Sandoz, UK: tabs. 25mg, 100mg;. ;Atypical neuroleptic. D /D antagonism >D /D - also 5-HT antagonist.May be effective in 1 4 2 4 2 refractory cases. Less likely to induce TD. Anticholinergic properties. No elevation prolactin NH N N N CH3 S CH3 levels. Early reports on WBC dyscrasia. Plasma half-life after injection 10 hours. Recent trials showed that clozapine and its N-desmethyl metabolite are potent 5-HT receptor antagonists. 1C High affinity for 5-HT /5-HT and 5-HT receptors. Potent and selective muscarinic M receptor 7 4 1 4 agonist.;"Bennett JP, Jr., Landow ER, Dietrich S, Schuh LA~Suppression of dyskinesias in advanced Parkinson's disease: moderate daily clozapine doses provide long-term dyskinesia reduction~Movement disorders : official journal of the Movement Disorder Society~1994~9(4)~409-14#Roth BL, Craigo SC, Choudhary MS, Uluer A, Monsma FJ, Jr., Shen Y, et al.~Binding of typical and atypical antipsychotic agents to 5-hydroxytryptamine-6 and 5-hydroxytryptamine-7 receptors~The Journal of pharmacology and experimental therapeutics~1994~268(3)~1403-10#
Olesen OV, Thomsen K, Jensen PN, Wulff CH, Rasmussen NA, Refshammer C, et al.~Clozapine serum levels and side effects during steady state treatment of schizophrenic patients: a cross-sectional study~Psychopharmacology~1995~117(3)~371-8#
Zorn SH, Jones SB, Ward KM, Liston DR~Clozapine is a potent and selective muscarinic M4 receptor agonist~European journal of pharmacology~1994~269(3)~R1-2#
WHO Drug Information~Clozapine and myocarditis~~1995~9(1)~34
";Bennett JP Jr, Landow ER, Dietrich S, Schuh LA: Suppression of dyskinesias in advanced Parkinson's disease: Moderate daily clozapine doses provide long-term dyskinesia reduction. Mov Disord 9/4: 409-414, 1994 - Roth BL, Craigo SC, Choudhary MS & al: Binding of typical and atypical antipsychotic agents to 5-hydroxytryptamine-6 and 5-hydroxytryptamine-7 receptors. J Pharmacol Exp Ther 268/3: 1403-1410, 1994 - Olesen OV, Thomsen K, Jensen PN & al: Clozapine serum levels and side-effects during steady state treatment of schizophrenic patients: A cross-sectional study. Psychopharmacology 117/3: 371-378, 1995 - Zorn SH, Jones SB, Ward KM, Liston DR: Clozapine is a potent and selective muscarinic M 4 receptor agonist. Eur J Pharmacol Mol Pharmacol Sect 269/3: R1-R2, 1994 - Clozapine and myocarditis. WHO Drug Information 9/1: 34, 1995.;;;;;;;clozapine (W 108, LX 100-129, HF 1854);;;
