ID;CODE;DRUG-GENERIC1;CONNECTOR1;CATEGORY;CONNECTOR2;CONNECTOR3;OPTIONAL CONNECTOR1;with…..;OPTIONAL CONNECTOR2;CONNECTOR4;FORMULA;CONNECTOR5;DRUG-GENERIC2;CONNECTOR6;COUNTRY;CONNECTOR7;NAMES-TRADE;NAMES-OLD;CONNECTOR8;TEXT for HOW IT MIGHT WORK;REFERENCE1;REFERENCE;COMBINATION_new;DEPOT1_new;DEPOT2_new;COMBINATION;DEPOT1;DEPOT2;Drug-generic (with additions);;;
1;Schizophrenia;;Schizophrenia is a severe form of mental illness characterised by positive symptoms such as delusions (fixed, false beliefs out of keeping with the person’s background) and hallucinations (perceptions without a cause)/ negative symptoms such as social withdrawal, loss of motivation and an inability to experience pleasure/ and abnormalities in cognition. These symptoms lead to significant social and occupational dysfunction and the majority of sufferers also experience a lack of insight, believing that they do not have a disorder that warrants treatment (Tandon 2009). People with schizophrenia also have a significantly reduced life expectancy compared with the general population (Tiihonen 2009), due to unnatural deaths (i.e. suicide and accidents) and physical disorders (i.e. heart disease, endocrine diseases, respiratory disease and infectious diseases) (Saha 2007). The onset of schizophrenia tends to be in adolescence or early adulthood. One meta-analysis reported the median (10% to 90% quantile) incidence of schizophrenia to be 15.2/100,000 population with a greater distribution in males compared with females/ the male/female rate ratio median (10% to 90% quantile) was 1.40 (95% CI 0.9 to 2.4) (McGrath 2004).;;The lifetime prevalence of schizophrenia is relatively high - at 7.2/1000 population - because it usually starts in early adult life and is a chronic disease (Saha 2005). In the Global Burden of Disease Study 2010, mental illness and behavioural disorders accounted for 7.4% of all DALYs (Disability Adjusted Life Years), and were attributable to more than 15 million DALYs each/ schizophrenia ranked as fifth under this category (accounting for 0.6%) after depression, anxiety, drug-use and alcohol-use disorders (Murray 2012). Medication is the mainstay of treatment for schizophrenia/ however, 5% to 15% of people continue to experience symptoms in spite of medication and may also develop undesirable adverse effects (Johnstone 1998) - improved quality of life is then particularly important for these individuals.;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Tardive dyskinesia;;Dyskinesia is a movement disorder characterised by involuntary, repetitive body movements that can be tardive (having a slow or belated onset). Tardive dyskinesia is characterized by repetitive, involuntary, purposeless movements, such as grimacing, tongue protrusion, lip smacking, puckering and pursing of the lips, and rapid eye blinking. Rapid movements of the extremities and impaired movements of the fingers may also occur. Tardive dyskinesia tends to be a chronic condition of insidious onset, the severity of which spontaneously fluctuates (APA 1992). Orofacial dyskinesia and trunk and limb dyskinesia may have different responses to treatment (APA 1992/ Jeste 1982).;;Tardive dyskinesia is often seen as a side effect of long-term or high-dose use of neuroleptic drugs. Within the first four years of using neuroleptic drugs, 18.5% of young adults and 31% of those over 55 years of age develop tardive dyskinesia (Saltz 1991). It has been estimated that with each year of neuroleptic use, 5% of the patients will show signs of tardive dyskinesia, i.e., 5% after one year, 10% after two years, 15% after three years with no clear upper limit (Jeste 1993). The incidence of tardive dyskinesia varies with the type of neuroleptic drug. However, among newer atypical antipsychotics, only clozapine has been shown to have a lower risk of tardive dyskinesia than older antipsychotics (Rauchverger 2007/ Fernandez 2003). Tardive dyskinesia may persist after withdrawal of the drug for months, years or even permanently, and it can result in considerable social and physical disability (Barnes 1993).;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Akathisia;;"Shortly after the introduction of antipsychotic drugs, akathisia was recognised as one of the most common and distressing early-onset adverse effects. This movement disorder is characterised by a subjective report of inner restlessness, mental unease, or dysphoria, which can be intense (Marder 1991, Halstead 1994). Associated with this experience are patterns of restless movement, including rocking from foot to foot and walking on the spot when standing, and shuffling and tramping the legs, rocking back and forth, or swinging one leg on the other when sitting (Braude 1983). In severe cases, people constantly pace up and down in an attempt to relieve the sense of unrest.
Estimates of the prevalence of akathisia in neuroleptic-treated people ranges between 20% and 75%, occurring more frequently in the first three months of treatment (Ayd 1961, Grebb 1995). It is usually related not only to acute administration of a neuroleptic, but also to a rapid dosage increase (Barnes 1992). Akathisia may be difficult to distinguish from psychotic agitation or anxiety, especially if the person describes a subjective experience of akathisia in terms of being controlled by an outside force (Grebb 1995). If the akathisia is mistaken for psychosis, the antipsychotic drug dose may be increased leading to a worsening of the condition.
";Technical background ;While the pathophysiology of neuroleptic-induced acute akathisia remains unknown, antagonism of mesocortical and mesolimbic dopaminergic pathways is a plausible if not completely satisfactory hypothesis. The notion that dopaminergic blockade underlies the emergence of akathisia is supported by the PET studies of Farde and co-investigators (Farde 1992). In one study these investigators examined striatal dopamine D2 receptor occupancy in patients who had responded to antipsychotic medication. In those who exhibited extrapyramidal side-effects (parkinsonism or akathisia) the D2 receptor occupancy ranged from 77-89%, while the range for those without such symptoms was 74-80%. These findings link D2 occupancy to extrapyramidal side effects.;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Parkinsonism;;"Extrapyramidal side effects (EPSE) can be divided into acute and chronic. Acute EPSE include the dystonias, parkinsonism and akathisia, and those classified as chronic are tardive dyskinesia and tardive dystonia (APA 2006).
Parkinsonism is a group of symptoms which resemble idiopathic Parkinson’s disease/ the commonly observed symptoms include tremor, bradykinesia (slow movement), rigidity (limb stiffness), mask-like face and postural instability. The less frequently observed symptoms include festinant (an involuntary tendency to take short accelerating steps when walking), hurrying gait, 3-5Hz resting tremor, micrographia (reduction in size of handwriting) and rhythmic disturbance of handwriting (Gervin 2000). These effects, cause distress by affecting physical and social functioning. They usually emerge within a few days or weeks after starting antipsychotic treatment or a dose increase.
";;"There are a number of scales for measuring EPSE generally, which include items for parkinsonism. These scales include the Extrapyramidal Symptom Rating Scale (Chouinard 1980), the Targeting Abnormal Kinetic Effects Scale (Wojcik 1980), the Extrapyramidal Symptoms Scale and the Simpson-Angus Scale (Simpson 1970). The Simpson-Angus Scale is the most widely used and was devised to measure drug-induced parkinsonism.
Although parkinsonism is frequently seen in clinical life, the incidence from well-conducted surveys is less clear and varies up to 40% (Gervin 2000) dependent on the type and dose of antipsychotic medication. Recent research has shown that there is no difference in the incidence of EPSE between people treated with atypical and typical antipsychotics (Miller 2008). Risk factors for developing parkinsonism are female gender, older age, non-smoker, dose duration and type of treatment, cognitive impairment, acquired immunodeficiency syndrome (AIDS), tardive dyskinesia and pre-existing movement disorder (Thanvi 2009).
Parkinsonism is associated with potent D2 receptor antagonists/ more than 80% dopamine D2 receptor occupancy is consistent with drug-induced parkinsonism (Hirose 2006). Newer generation antipsychotics are also associated with drug-induced parkinsonism (Peluso 2012).";;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Aggression;;Acutely psychotic people may exhibit agitated and aggressive behaviour which can present a danger to themselves or others. In order to ensure a safe and therapeutic environment, de-escalation techniques should be used to calm the patient (NICE 2005/ Rocca 2006). Frequently, however, the behaviour may be too disturbed or agitated for these methods to be effective, and it might prove imperative that further action in the form of rapid tranquillisation is given (NICE 2005/ Rocca 2006). The aim of rapid tranquillisation is to achieve a state of calm which is sufficient to minimise risk of harm to the agitated person themselves, or to others around them, and allow treatment of the underlying condition (Battaglia 2005/ NICE 2005). Rapid tranquillisation may serve as primary therapy in such instances but may also be used in conjunction with other de-escalation methods (Marder 2006/ NICE 2005).;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;serious mental illness;;The definition of severe mental illness (SMI) with the widest consensus is from the National Institute of Mental Health (NIMH 1987). It is based on three criteria: i) diagnosis of functional psychosis/ ii) duration – which includes prolonged illness and long-term treatment and operationalised over at least two years/ and iii) disability (NIMH 1987). The prevalence of SMI in the population based on a European survey is estimated at two per thousand (Ruggeri 2000). ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;Amenorrhoea;Amenorrhoea-definition, types and symptoms:;"Amenorrhoea (uh-men-o-REE-uh) is the absence of menstruation, i.e., one or more missed menstrual periods. Women who have missed at least three menstrual periods in a row have amenorrhoea as do girls who haven't begun menstruation by the age of 16. These cases are categorized as primary amenorrhea.
Secondary amenorrhoea occurs when a woman who has been having normal menstrual cycles stops getting her periods for six or more months. Women who are pregnant, breastfeeding, or in menopause are not considered to have secondary amenorrhea. These conditions are very common and are considered as physiological causes of amenorrhea. The true secondary causes of amenorrhoea include problems with the reproductive organs or with the glands that help regulate hormone levels. Amenorrhoea as a pathological state is a symptom with multiple possible aetiologies.
";Prolactin physiology and regulation;"Prolactin is secreted in a pulsatile manner by the anterior pituitary gland. There are 13 or 14 peaks per day, with an inter-pulse interval of about 95 minutes. The upper limit of unstipulated prolactine levels in men and women varies between laboratories, ranging from 350 mU/l to 550 m U/l (Veldhuis 1988). Hypothalamic dopamine is the predominant prolactin-inhibiting factor. Released into the portal hypophyseal circulation it binds to D2 receptors on lactotroph cells. Stimulation of D2 receptors has inhibitory effects on prolactin gene transcription, synthesis and release.
Serotonin (5-HT) has a stimulatory role in prolactin regulation mediated through 5-HT1A and 5-HT2 receptors. Oestrogens can modulate prolactin secretion by inhibiting hypothalamic dopamine synthesis, reducing the number of pituitary D2 receptors, enhancing prolactin gene transcription and synthesis.
The hyperprolactaemia can be clinically manifested as amenorrhea, cessation of normal cyclic ovarian function in female and hypospermatogenesis in male (Petty 1999)
";Literature on hyperprolactaemia and its secondary complication;Women with pituitary adenoma and hyperprolactinaemia had 17% decrease in cortical bone and 25% in trabecular bone (Klibanski 1980/ Cann 1984/ Koppelman 1984). In men hyperprolactinaemia resulting from prolactin-secreting pituitary tumours also cause hypogonadism and osteoporosis. Greenspan 1986 demonstrated significant loss of BMD in forearm and vertebrae in men with hyperprolactinaemia. ;Antipsychotic-induced hyperprolactinaemia;"All conventional antipsychotic drugs cause dose dependent blockade of D2 receptors on lactotroph cells removing the main inhibitory influence on prolactin level and cause hyperprolactinaemia. This is defined as a level above the upper limit of normal (>24.20 ng/ml for females and >18.77 ng/ml for males). Elevation of prolactin levels occurs within a few hours of treatment initiation and persists with long term treatment (Smith 2002). Women have significantly greater prolactin elevations than men during chronic antipsychotic treatment with equivalent doses (Wode-Helgodt 1977/ Kuruvilla 1992/ Smith 2002).
When oral antipsychotic therapy is discontinued, baseline prolactin levels may take up to three weeks to return to the normal range depending on the half-life of the drug and its metabolites as well as storage in fatty tissues (Turkington 1972). In the case of depot medication, normalization may take as long as 4-6 months (Wistedt 1981).
Psychotropic drugs have been associated with menstrual dysfunction (Wieck 2003/ Kinon 2003). Within the prevalence of antipsychotic-induced amenorrhoea , well conducted studies of women treated with conventional antipsychotics have reported prevalence rates of approximately 45% for oligomenorrhoea/amenorrhoea and 19% for galactorrhoea. An illness-related under-function of the hypothalamic-pituitary-gonadal axis in female patients with schizophrenia may also contribute to menstrual irregularities. Also, there is evidence in literature to show that baseline menstrual problems get worsened and that galactorrhoea or gynecomastia gets manifested only after exposure to antipsychotic medication (Kohen 2008). In an extensive study conducted in India, the prevalence of amenorrhoea in female on risperidone was found to be 60% (Ravan 2009/ Paul 2013).
";;;;;;;;;;;;;;;;;;;;;;;
8;Amenorrhea;Amenorrhoea-definition, types and symptoms:;"Amenorrhoea (uh-men-o-REE-uh) is the absence of menstruation, i.e., one or more missed menstrual periods. Women who have missed at least three menstrual periods in a row have amenorrhoea as do girls who haven't begun menstruation by the age of 16. These cases are categorized as primary amenorrhea.
Secondary amenorrhoea occurs when a woman who has been having normal menstrual cycles stops getting her periods for six or more months. Women who are pregnant, breastfeeding, or in menopause are not considered to have secondary amenorrhea. These conditions are very common and are considered as physiological causes of amenorrhea. The true secondary causes of amenorrhoea include problems with the reproductive organs or with the glands that help regulate hormone levels. Amenorrhoea as a pathological state is a symptom with multiple possible aetiologies.
";Prolactin physiology and regulation;"Prolactin is secreted in a pulsatile manner by the anterior pituitary gland. There are 13 or 14 peaks per day, with an inter-pulse interval of about 95 minutes. The upper limit of unstipulated prolactine levels in men and women varies between laboratories, ranging from 350 mU/l to 550 m U/l (Veldhuis 1988). Hypothalamic dopamine is the predominant prolactin-inhibiting factor. Released into the portal hypophyseal circulation it binds to D2 receptors on lactotroph cells. Stimulation of D2 receptors has inhibitory effects on prolactin gene transcription, synthesis and release.
Serotonin (5-HT) has a stimulatory role in prolactin regulation mediated through 5-HT1A and 5-HT2 receptors. Oestrogens can modulate prolactin secretion by inhibiting hypothalamic dopamine synthesis, reducing the number of pituitary D2 receptors, enhancing prolactin gene transcription and synthesis.
The hyperprolactaemia can be clinically manifested as amenorrhea, cessation of normal cyclic ovarian function in female and hypospermatogenesis in male (Petty 1999)
";Literature on hyperprolactaemia and its secondary complication;Women with pituitary adenoma and hyperprolactinaemia had 17% decrease in cortical bone and 25% in trabecular bone (Klibanski 1980/ Cann 1984/ Koppelman 1984). In men hyperprolactinaemia resulting from prolactin-secreting pituitary tumours also cause hypogonadism and osteoporosis. Greenspan 1986 demonstrated significant loss of BMD in forearm and vertebrae in men with hyperprolactinaemia. ;Antipsychotic-induced hyperprolactinaemia;"All conventional antipsychotic drugs cause dose dependent blockade of D2 receptors on lactotroph cells removing the main inhibitory influence on prolactin level and cause hyperprolactinaemia. This is defined as a level above the upper limit of normal (>24.20 ng/ml for females and >18.77 ng/ml for males). Elevation of prolactin levels occurs within a few hours of treatment initiation and persists with long term treatment (Smith 2002). Women have significantly greater prolactin elevations than men during chronic antipsychotic treatment with equivalent doses (Wode-Helgodt 1977/ Kuruvilla 1992/ Smith 2002).
When oral antipsychotic therapy is discontinued, baseline prolactin levels may take up to three weeks to return to the normal range depending on the half-life of the drug and its metabolites as well as storage in fatty tissues (Turkington 1972). In the case of depot medication, normalization may take as long as 4-6 months (Wistedt 1981).
Psychotropic drugs have been associated with menstrual dysfunction (Wieck 2003/ Kinon 2003). Within the prevalence of antipsychotic-induced amenorrhoea , well conducted studies of women treated with conventional antipsychotics have reported prevalence rates of approximately 45% for oligomenorrhoea/amenorrhoea and 19% for galactorrhoea. An illness-related under-function of the hypothalamic-pituitary-gonadal axis in female patients with schizophrenia may also contribute to menstrual irregularities. Also, there is evidence in literature to show that baseline menstrual problems get worsened and that galactorrhoea or gynecomastia gets manifested only after exposure to antipsychotic medication (Kohen 2008). In an extensive study conducted in India, the prevalence of amenorrhoea in female on risperidone was found to be 60% (Ravan 2009/ Paul 2013).
";;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID-REF;Category;Title;Abr;In-text citaiton;Text;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;Global state scales;Clinical Global Impression Scale;CGI Scale;Guy 1976;This is used to assess both severity of illness and clinical improvement, by comparing the conditions of the person standardised against other people with the same diagnosis. A seven-point scoring system is used with low scores showing decreased severity and/or overall improvement.;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;Global state scales;Investigator's Assessment Questionnaire;IAQ;Tandon 2005;The IAQ is a quantifiable clinical tool that can provide detailed information regarding common safety, efficacy and tolerability concerns that patients experience while taking antipsychotics. It has been shown to highly correlate with time to study discontinuation which is a common measure of effectiveness.;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Global state scales;Arizona Sexual Experience Scale;ASEX;McGahuey 2000;This is a brief scale for self-rating of sexual function. It has five items and is rated in five steps. Possible scores range from five to 30 with higher scores indicating more sexual dysfunction.;;;;;;;;;;;;;;;;;;;;;;;;;;;
